player_id,player
77906,Cal Ramsey
77907,Frank Ramsey
1630186,Jahmi'us Ramsey
77908,Ray Ramsey
1821,Mark Randall
1626184,Chasson Randle
203944,Julius Randle
201576,Anthony Randolph
101183,Shavlik Randolph
2216,Zach Randolph
77910,Wally Rank
77911,Kelvin Ransey
77912,Sam Ranzino
78656,Blair Rasmussen
1628504,Xavier Rathan-Mayes
77913,George Ratkovicz
77914,Ed Ratleff
77915,Mike Ratliff
689,Theo Ratliff
202360,Andy Rautins
77916,Leo Rautins
200810,Allan Ray
77917,Clifford Ray
77918,Don Ray
77920,Jamesearl Ray
77919,Jim Ray
77921,Craig Raymond
77922,Connie Rea
1641871,Duop Reath
1630559,Austin Reaves
77923,Joe Reaves
1629729,Josh Reaves
1442,Zeljko Rebraca
695,Eldridge Recasner
2072,Michael Redd
1629629,Cam Reddish
77925,Frank Reddout
200755,JJ Redick
77926,Marlon Redmond
1628432,Davon Reed
77927,Hub Reed
2770,Justin Reed
1630194,Paul Reed
77928,Ron Reed
203186,Willie Reed
77929,Willis Reed
1641810,Antonio Reeves
735,Bryant Reeves
234,Khalid Reeves
77932,Richie Regan
77933,Don Rehfeldt
77937,Billy Reid
690,Don Reid
462,J.R. Reid
77935,Jim Reid
1629675,Naz Reid
77936,Robert Reid
202385,Ryan Reid
2876,Jared Reiner
77938,Joseph Reiser
77939,Richard Rellford
720,Terrence Rencher
77941,John Rennicke
77942,Rob Rensberger
981,Efthimios Rentzias
704,Shawn Respert
77944,Kevin Restani
1629244,Cam Reynolds
77945,George Reynolds
77946,Jerry Reynolds
1631197,Jared Rhoden
77947,Gene Rhodes
1518,Rodrick Rhodes
779,Glen Rice
203318,Glen Rice
201181,Chris Richard
1630208,Nick Richards
77950,Clint Richardson
2202,Jason Richardson
200978,Jeremy Richardson
1626196,Josh Richardson
1627781,Malachi Richardson
77952,Micheal Ray Richardson
2369,Norman Richardson
71,Pooh Richardson
2047,Quentin Richardson
782,Mitch Richmond
77954,John Richter
77955,Dick Ricketts
375,Isaiah Rider
77957,Jackie Ridgle
2557,Luke Ridnour
77958,Mel Riebe
77959,Jim Riffey
2541,Antoine Rigaudeau
77960,Tom Riker
77963,Bob Riley
35,Eric Riley
77962,Pat Riley
77964,Ron Riley
1630203,Grant Riller
77965,Rich Rinaldi
77966,Mike Riordan
1642258,Zaccharie Risacher
77967,Arnie Risen
77968,Goebel Ritter
77969,Ramon Rivas
203085,Austin Rivers
77970,David Rivers
470,Doc Rivers
77972,Lee Robbins
203460,Andre Roberson
101194,Anthony Roberson
77973,Rick Roberson
2121,Terrance Roberson
77975,Anthony Roberts
77979,Bill Roberts
203148,Brian Roberts
122,Fred Roberts
77977,Joe Roberts
101160,Lawrence Roberts
77978,Marv Roberts
914,Stanley Roberts
926,Alvin Robertson
600015,Oscar Robertson
1926,Ryan Robertson
77983,Tony Robertson
77984,Rick Robey
2774,Bernard Robinson
997,Chris Robinson
77986,Cliff T. Robinson
361,Clifford Robinson
764,David Robinson
1628421,Devin Robinson
1629130,Duncan Robinson
1944,Eddie Robinson
77988,Flynn Robinson
299,Glenn Robinson
77989,Jackie Robinson
1554,Jamal Robinson
381,James Robinson
1629010,Jerome Robinson
1629620,Justin Robinson
1683,Larry Robinson
1629011,Mitchell Robinson
101126,Nate Robinson
77994,Oliver Robinson
1631115,Orlando Robinson
716,Rumeal Robinson
203080,Thomas Robinson
77993,Truck Robinson
77996,Wayne Robinson
203922,Glenn Robinson III
1630526,Jeremiah Robinson-Earl
77997,Bill Robinzine
77998,Dave Robisch
1629676,Isaiah Roby
77999,Red Rocha
78000,John Roche
78001,Gene Rock
78002,Jack Rocker
1631223,David Roddy
78003,Guy Rodgers
23,Dennis Rodman
200771,Sergio Rodriguez
691,Lou Roe
435,Carlos Rogers
78007,Johnny Rogers
78008,Marshall Rogers
915,Rodney Rogers
964,Roy Rogers
78010,Al Roges
78011,Ken Rohloff
202375,Magnum Rolle
78012,Kenny Rollins
78013,Phil Rollins
1631157,Ryan Rollins
78014,Tree Rollins
78015,Lorenzo Romar
200765,Rajon Rondo
399,Sean Rooks
201565,Derrick Rose
147,Jalen Rose
990,Malik Rose
78016,Robert Rose
78017,Alexander Rosenberg
78018,Lennie Rosenbluth
78019,Hank Rosenstein
78020,Dick Rosenthal
2624,Quinton Ross
203082,Terrence Ross
78021,Doug Roth
78022,Scott Roth
78023,Irv Rothenberg
78024,Mickey Rottner
78025,Dan Roundfield
78026,Giff Roux
78027,Ron Rowan
78028,Curtis Rowe
1642050,Jackson Rowe
78029,Jim Rowinski
78030,Derrick Rowland
78031,Brian Rowsom
200750,Brandon Roy
140,Donald Royal
78033,Bob Royer
32,Clifford Rozier
1626179,Terry Rozier
201937,Ricky Rubio
2462,Guy Rucker
78035,Delaney Rudd
78036,John Rudd
204014,Damjan Rudez
78037,John Rudometkin
1913,Michael Ruffin
460,Trevor Ruffin
78039,Paul Ruffner
78040,Joe Ruklick
78041,Jeff Ruland
78042,Bob Rule
78043,Jerry Rullo
1641712,Rayan Rupert
474,Stefano Rusconi
201575,Brandon Rush
2416,Kareem Rush
78049,Bill Russell
935,Bryon Russell
78047,Campy Russell
78045,Cazzie Russell
1626156,D'Angelo Russell
78046,Frank Russell
78048,Walker Russell
201041,Walker Russell
1630346,Matt Ryan
717,Arvydas Sabonis
1627734,Domantas Sabonis
203135,Robert Sacre
78050,Ed Sadowski
78051,Kenny Sailors
1642275,Tidjane Salaun
927,John Salley
2422,John Salmons
1089,Kevin Salvadori
2066,Soumaila Samake
1629677,Luka Samanic
200798,Cheikh Samb
1629102,Brandon Sampson
203960,JaKarr Sampson
2441,Jamal Sampson
78055,Ralph Sampson
202396,Samardo Samuels
1631257,Jermaine Samuels Jr.
2143,Pepe Sanchez
78057,Frankie Sanders
1874,Jeff Sanders
202336,Larry Sanders
2684,Melvin Sanders
78059,Mike Sanders
78060,Thomas Sanders
1641766,Adama Sanogo
2091,Daniel Santiago
78061,Bob Santini
1630611,Gui Santos
78062,Wayne Sappleton
203967,Dario Saric
1642259,Alexandre Sarr
1630846,Olivier Sarr
987,Jason Sasser
2219,Jeryl Sasser
1631204,Marcus Sasser
203107,Tomas Satoransky
2261,Kenny Satterfield
78063,Frank Saul
78064,Woody Sauldsberry
78065,Fred Saunders
78066,Don Savage
2453,Predrag Savovic
78067,Alan Sawyer
2243,Brian Scalabrine
2637,Alex Scales
78068,Dewayne Scales
78069,Frank Schade
78070,Ben Schadler
78071,Herm Schaefer
78072,Bob Schafer
1630648,Jordan Schakel
78073,Ben Scharnus
78074,Marv Schatzman
78075,Fred Schaus
7,Dan Schayes
78076,Dolph Schayes
78078,Ossie Schectman
88,Steve Scheffler
78080,Tom Scheffler
1631248,Baylor Scheierman
78081,Dave Schellhase
101195,Luke Schenscher
78082,Herb Scherer
368,Dwayne Schintzius
78084,Dale Schlueter
78085,Otto Schnellbacher
78086,Dick Schnittker
78087,Russ Schoene
1629678,Admiral Schofield
78088,Dave Scholz
78089,Milt Schoon
96,Detlef Schrempf
203471,Dennis Schroder
78091,Howie Schultz
78092,Dick Schulz
78093,John Schweitz
2449,Luis Scola
78094,Freddie Scolari
78095,Alvin Scott
1064,Brent Scott
2,Byron Scott
78097,Charlie Scott
192,Dennis Scott
1109,James Scott
203118,Mike Scott
78100,Ray Scott
1035,Shawnelle Scott
1630286,Tre Scott
1630206,Jay Scrubb
78102,Carey Scurry
1631220,Dereon Seabron
78103,Bruce Seals
1578,Shea Seals
907,Malik Sealy
78105,Ed Searcy
78106,Ken Sears
78107,Wayne See
200757,Thabo Sefolosha
938,Rony Seikaly
78109,Glen Selbo
202729,Josh Selby
1627782,Wayne Selden
78110,Brad Sellers
78111,Phil Sellers
78112,Rollie Seltz
78113,Frank Selvy
78114,Jim Seminoff
200754,Mouhamed Sene
78115,George Senesky
1630578,Alperen Sengun
1641729,Brice Sensabaugh
202338,Kevin Seraphin
1738,Ansu Sesay
201196,Ramon Sessions
78116,Tom Sewell
1629012,Collin Sexton
78117,Paul Seymour
78118,Nick Shaback
1593,Charles Shackleford
78120,Carl Shaeffer
78121,Lee Shaffer
201203,Mustafa Shakur
1629013,Landry Shamet
1539,God Shammgod
78123,Earl Shannon
78124,Howie Shannon
1630545,Terrence Shannon Jr.
78125,Charlie Share
78126,Bill Sharman
1630549,Day'Ron Sharpe
1631101,Shaedon Sharpe
201594,Walter Sharpe
1117,John Shasky
78128,Ron Shavlik
216,Brian Shaw
1745,Casey Shaw
1629621,Marial Shayok
78130,Bob Shea
1642347,Jamal Shead
78131,Fred Sheffield
78132,Craig Shelton
78133,Lonnie Shelton
203129,Tornike Shengelia
1641767,Ben Sheppard
1852,Jeff Sheppard
1642263,Reed Sheppard
78135,Steve Sheppard
78136,Edmund Sherod
78653,Charlie Shipp
2321,Paul Shirley
78138,Gene Short
78139,Purvis Short
78140,Dexter Shouse
78141,Dick Shrider
78142,Gene Shue
78143,John Shumate
202697,Iman Shumpert
203144,Alexey Shved
1627783,Pascal Siakam
1626296,Jordan Sibert
78144,Sam Sibert
78145,Mark Sibley
78146,Jerry Sichting
78147,Larry Siegfried
78148,Ralph Siewert
78149,Jack Sikma
78150,James Silas
78151,Paul Silas
202918,Xavier Silas
202081,Garret Siler
78152,Mike Silliman
1629735,Chris Silva
101134,Wayne Simien
1627732,Ben Simmons
2250,Bobby Simmons
200759,Cedric Simmons
78153,Connie Simmons
78154,Johnny Simmons
203613,Jonathon Simmons
1628424,Kobi Simmons
1489,Lionel Simmons
1750,Miles Simon
1630250,Marko Simonovic
1629014,Anfernee Simons
54,Dickey Simpkins
202067,Diamon Simpson
1642354,K.J. Simpson
78157,Ralph Simpson
1630285,Zavier Simpson
1591,Alvin Sims
78160,Bob Sims
201235,Courtney Sims
78159,Doug Sims
203156,Henry Sims
1630579,Jericho Sims
78161,Scott Sims
202713,Kyle Singler
201606,Sean Singletary
202698,Chris Singleton
101189,James Singleton
78162,Mckinley Singleton
78163,Zeke Sinicola
1629686,Deividas Sirvydis
78164,Charlie Sitton
203491,Peyton Siva
1631376,Dmytro Skapintsev
101,Scott Skiles
78167,Al Skinner
1730,Brian Skinner
78168,Talvin Skinner
78169,Whitey Skoog
78170,Jeff Slade
1073,Reggie Slater
78171,Jim Slaughter
78172,Jose Slaughter
1641771,Jalen Slawson
2447,Tamar Slay
202388,Donald Sloan
78173,Jerry Sloan
101166,Uros Slokar
78174,Tom Sluby
1629346,Alen Smailagic
1630606,Javonte Smart
78175,Keith Smart
203935,Marcus Smart
78176,Belus Smawley
78177,Jack Smiley
78178,Adrian Smith
78207,Bill Smith
78209,Bill Smith
78202,Bingo Smith
78203,Bobby Smith
293,Charles Smith
1520,Charles Smith
78179,Charles Smith
1814,Chris Smith
203147,Chris Smith
78181,Clinton Smith
200783,Craig Smith
78182,Deb Smith
78183,Derek Smith
78184,Don Smith
78185,Donald Smith
2764,Donta Smith
475,Doug Smith
1630696,Dru Smith
78187,Ed Smith
78188,Elmore Smith
78189,Garfield Smith
78190,Greg Smith
202962,Greg Smith
202397,Ish Smith
2747,JR Smith
2074,Jabari Smith
1630188,Jalen Smith
201160,Jason Smith
202536,Jerry Smith
78191,Jim Smith
693,Joe Smith
2746,Josh Smith
78192,Keith Smith
181,Kenny Smith
78194,Labradford Smith
78195,Larry Smith
1910,Leon Smith
63,Michael Smith
78197,Michael Smith
2065,Mike Smith
202701,Nolan Smith
78198,Otis Smith
78199,Phil Smith
78200,Randy Smith
78201,Reggie Smith
78204,Robert Smith
203893,Russ Smith
78205,Sammy Smith
120,Steven Smith
200848,Steven Smith
1478,Stevin Smith
1631173,Terquavion Smith
2604,Theron Smith
380,Tony Smith
1641890,Tyler Smith
78208,Willie Smith
1629015,Zhaire Smith
1628372,Dennis Smith Jr.
1631095,Jabari Smith Jr.
1641733,Nick Smith Jr.
22,Rik Smits
1091,Mike Smrek
78212,Joe Smyth
1630270,Xavier Sneed
203503,Tony Snell
727,Eric Snow
78213,Dick Snyder
2745,Kirk Snyder
78214,George Sobek
78215,Ricky Sobers
78216,Ron Sobie
1631110,Jeremy Sochan
78217,Mike Sojourner
2226,Will Solomon
78219,Willie Somerset
2443,Darius Songaila
78220,Dave Sorenson
203480,James Southerland
78221,Gino Sovran
2776,Pape Sow
1629034,Ray Spalding
78222,Jim Spanarkel
2779,Vassilis Spanoulis
78223,Guy Sparrow
600009,Rory Sparrow
78225,Odie Spears
78226,Art Spector
201578,Marreese Speights
1629016,Omari Spellman
78227,Andre Spencer
1642285,Cam Spencer
771,Elmore Spencer
280,Felton Spencer
1630311,Pat Spencer
78230,Lou Spicer
78231,Craig Spitzer
201168,Tiago Splitter
78232,Art Spoelstra
84,Latrell Sprewell
78233,Larry Spriggs
1630531,Jaden Springer
78234,Jim Springer
78235,Jim Spruill
1756,Ryan Stack
711,Jerry Stackhouse
78237,Kevin Stacom
78238,Dave Stallworth
78239,Isaac Stallworth
78240,Ed Stanczak
1630199,Cassius Stanley
78241,Terence Stansbury
317,John Starks
78243,Keith Starr
203917,Nik Stauskas
78244,Larry Staverman
78245,Larry Steele
1099,Matt Steigenga
1735,Vladimir Stepania
203474,DJ Stephens
78247,Everette Stephens
78249,Jack Stephens
1086,Joe Stephens
202362,Lance Stephenson
1627293,Alex Stepheson
78250,Brook Steppe
78251,Barry Stevens
1641815,Isaiah Stevens
1630205,Lamar Stevens
78252,Wayne Stevens
2052,DeShawn Stevenson
1630597,DJ Stewart
78253,Dennis Stewart
1630191,Isaiah Stewart
1529,Kebu Stewart
1125,Larry Stewart
1565,Michael Stewart
78256,Norm Stewart
201880,Greg Stiemsma
78257,Steve Stipanovich
179,Bryant Stith
78259,Sam Stith
78260,Tom Stith
78261,Alex Stivrins
204065,David Stockton
304,John Stockton
978,Peja Stojakovic
1055,Ed Stokes
78264,Greg Stokes
203950,Jarnell Stokes
600016,Maurice Stokes
78266,Art Stolkey
1627754,Diamond Stone
202933,Julyan Stone
2852,Awvee Storey
757,Damon Stoudamire
101136,Salim Stoudamire
2405,Amar'e Stoudemire
78267,Paul Stovall
201199,DJ Strawberry
78268,Joe Strawder
1631124,Julian Strawther
78269,Bill Stricker
1065,Erick Strickland
1110,Mark Strickland
393,Rod Strickland
78270,Roger Strickland
78271,John Stroeder
400,Derek Strong
78273,Lamont Strothers
78274,John Stroud
1629622,Max Strus
201155,Rodney Stuckey
78275,Gene Stump
78276,Stan Stutz
1630591,Jalen Suggs
78277,Gary Suiter
203096,Jared Sullinger
201969,DaJuan Summers
1628410,Edmond Sumner
78654,Barry Sumpter
201180,Yue Sun
78278,Don Sunderlage
1743,Bruno Sundov
78279,Jon Sundvold
682,Bob Sura
78280,Dick Surhoff
78281,Dane Suttle
357,Greg Sutton
78283,Bennie Swain
1628403,Caleb Swanigan
78284,Norm Swanson
78285,Dan Swartz
2552,Michael Sweetney
1631306,Cole Swider
2741,Robert Swift
2031,Stromile Swift
78286,Aaron Swinson
1628591,Craig Sword
202377,Pape Sy
78287,Wallace Sydnor
1626208,Keifer Sykes
1132,Larry Sykes
1136,Brett Szabo
1887,Wally Szczerbiak
440,Zan Tabak
2657,Yuta Tabuse
101147,Chris Taft
78291,Sid Tannenbaum
1434,Dragan Tarlac
78293,Roy Tarpley
1630256,Jae'Sean Tate
78294,Earl Tatum
1628369,Jayson Tatum
204002,Edy Tavares
78295,Anthony Taylor
78296,Brian Taylor
101182,Donell Taylor
78298,Fred Taylor
1627819,Isaiah Taylor
78297,Jay Taylor
78299,Jeff Taylor
203106,Jeffery Taylor
201966,Jermaine Taylor
1511,Johnny Taylor
78301,Leonard Taylor
1508,Maurice Taylor
201446,Mike Taylor
78302,Roland Taylor
1630678,Terry Taylor
203116,Tyshawn Taylor
78303,Vince Taylor
78304,Terry Teagle
201952,Jeff Teague
203104,Marquis Teague
203141,Mirza Teletovic
2742,Sebastian Telfair
202066,Garrett Temple
1628462,Milos Teodosic
78305,Ira Terrell
1629123,Jared Terrell
78307,Carlos Terry
78306,Chuck Terry
78308,Claude Terry
1631207,Dalen Terry
1629150,Emanuel Terry
1891,Jason Terry
1630179,Tyrell Terry
1630257,Jon Teske
201934,Hasheem Thabeet
78309,Tom Thacker
1628464,Daniel Theis
78310,Reggie Theus
78311,Peter Thibeaux
78312,Bill Thieben
78313,Justus Thigpen
78314,David Thirdkill
203519,Adonis Thomas
2873,Billy Thomas
1630271,Brodric Thomas
1630560,Cam Thomas
1063,Carl Thomas
78316,Charles Thomas
2041,Etan Thomas
78317,Irving Thomas
202738,Isaiah Thomas
78318,Isiah Thomas
1975,Jamel Thomas
2839,James Thomas
78320,Jim Thomas
78321,Joe Thomas
1519,John Thomas
1903,Kenny Thomas
1629017,Khyri Thomas
703,Kurt Thomas
202498,Lance Thomas
202952,Malcolm Thomas
1629744,Matt Thomas
78322,Terry Thomas
1501,Tim Thomas
200748,Tyrus Thomas
202717,Trey Thompkins
1641708,Amen Thompson
1641709,Ausar Thompson
78323,Bernard Thompson
1631,Billy Thompson
240,Brooks Thompson
78325,Corny Thompson
78326,David Thompson
101159,Dijon Thompson
78327,George Thompson
203138,Hollis Thompson
201574,Jason Thompson
78328,John Thompson
78329,Kevin Thompson
202691,Klay Thompson
78,LaSalle Thompson
78331,Mychal Thompson
202814,Mychel Thompson
78332,Paul Thompson
78333,Stephen Thompson
202684,Tristan Thompson
1630550,JT Thor
78335,Rod Thorn
201154,Al Thornton
738,Bob Thornton
201977,Marcus Thornton
1628414,Sindarius Thornwell
901,Otis Thorpe
9,Sedale Threatt
600001,Nate Thurmond
78340,Mel Thurston
1629680,Matisse Thybulle
78341,Howard Tidrick
78342,Dan Tieman
1629681,Killian Tillie
78343,Darren Tillis
1630214,Xavier Tillman
78344,Jack Tingle
2224,Jamaal Tinsley
47,Wayman Tisdale
1627861,Mike Tobey
1630225,Isaiah Todd
78346,Marko Todorovich
78348,Ray Tolbert
78347,Tom Tolbert
201229,Anthony Tolliver
78349,Dean Tolson
78350,Rudy Tomjanovich
78351,Andrew Toney
78352,Sedric Toney
78353,Andy Tonkovich
342,Andy Toolson
78355,Jack Toomay
78356,Bernard Toone
1642260,Nikola Topic
1631210,Jacob Toppin
1630167,Obi Toppin
78357,Irv Torgoff
78358,Gene Tormohlen
2351,Oscar Torres
1629308,Juan Toscano-Anderson
78359,Bill Tosheff
78360,Bob Tough
1626253,Axel Toupane
78361,Monte Towe
700,Keith Tower
78363,William Towery
78364,Linton Townes
1626157,Karl-Anthony Towns
78365,Raymond Townsend
1642422,Armel Traore
78366,George Trapp
78367,John Trapp
1714,Robert Traylor
718,Gary Trent
1629018,Gary Trent Jr.
2244,Jeff Trepagnier
78651,John Tresvant
1629019,Allonzo Trier
78368,Dick Triptow
78369,Kelly Tripucka
2456,Cezary Trybanski
2054,Jake Tsakalidis
78370,John Tschogl
1631131,Oscar Tshiebwe
78371,Lou Tsioropoulos
2401,Nikoloz Tskitishvili
78372,Al Tucker
201169,Alando Tucker
141,Anthony Tucker
78374,Jim Tucker
200782,P.J. Tucker
1629730,Rayjon Tucker
78375,Trent Tucker
101142,Ronny Turiaf
1726,Mirsad Turkcan
2045,Hedo Turkoglu
78377,Andre Turner
78385,Bill Turner
78378,Elston Turner
202323,Evan Turner
78379,Henry Turner
78380,Jack Turner
78382,Jack Turner
78381,Jeff Turner
1819,John Turner
1626167,Myles Turner
1943,Wayne Turner
78386,Mel Turpin
78387,Dave Twardzik
78388,Jack Twyman
189,B.J. Tyler
202719,Jeremy Tyler
78390,Terry Tyler
78391,Charlie Tyra
1641816,Hunter Tyson
1642281,Jaylon Tyson
202775,Edwin Ubiles
202327,Ekpe Udoh
2137,Ime Udoka
2757,Beno Udrih
101146,Roko Ukic
1627755,Tyler Ulis
1630649,Stanley Umude
78392,Wes Unseld
78393,Hal Uplinger
78394,Kelvin Upshaw
1627784,Jarrod Uthoff
202386,Ben Uzoh
201987,Robert Vaden
202685,Jonas Valanciunas
78395,Darnell Valentine
1627756,Denzel Valentine
78396,Ron Valentine
78397,John Vallely
78398,Dick Van Arsdale
78399,Tom Van Arsdale
78401,Butch Van Breda Kolff
78400,Jan Van Breda Kolff
89,Nick Van Exel
1496,Keith Van Horn
78406,Norm Van Lier
1627832,Fred VanVleet
78402,Gene Vance
78403,Log Vander Velden
1629020,Jarred Vanderbilt
78405,Ernie Vandeweghe
78404,Kiki Vandeweghe
78407,Nick Vanos
2128,David Vanterpool
2237,Ratko Varda
2760,Anderson Varejao
202363,Jarvis Varnado
202349,Greivis Vasquez
1630170,Devin Vassell
78409,Charles Vaughn
710,David Vaughn
1521,Jacque Vaughn
1626173,Rashad Vaughn
78411,Virgil Vaughn
919,Loy Vaught
78413,Bob Verga
78414,Peter Verhoeven
202686,Jan Vesely
78415,Gundars Vetra
1628426,Sasha Vezenkov
78416,Joao Vianna
1630492,Luca Vildoza
101111,Charlie Villanueva
1629216,Gabe Vincent
78418,Jay Vincent
78417,Sam Vincent
200790,Marcus Vinicius
1844,Fred Vinson
78419,Gary Voce
78420,Floyd Volker
78421,Alexander Volkov
78422,Whitey Von Nieda
203943,Noah Vonleh
2063,Jake Voskuhl
78423,Danny Vranes
2582,Slavko Vranes
1037,Stojko Vrankovic
78425,Brett Vroman
2761,Jackson Vroman
202696,Nikola Vucevic
2756,Sasha Vujacic
1641774,Tristan Vukcevic
1629731,Dean Wade
2548,Dwyane Wade
78426,Mark Wade
101144,Von Wafer
78427,Clint Wager
2402,Dajuan Wagner
78428,Danny Wagner
1630532,Franz Wagner
78429,Milt Wagner
1629021,Moritz Wagner
1630688,Ish Wainright
203079,Dion Waiters
78430,Granville Waiters
78431,Andre Wakefield
78432,Neal Walk
78433,Andy Walker
952,Antoine Walker
78434,Brady Walker
78435,Chet Walker
78437,Darrell Walker
78436,Foots Walker
201611,Henry Walker
78438,Horace Walker
1631133,Jabari Walker
1641716,Jarace Walker
78439,Jimmy Walker
202689,Kemba Walker
78440,Kenny Walker
1630640,MJ Walker
78441,Phil Walker
955,Samaki Walker
78442,Wally Walker
1629022,Lonnie Walker IV
202322,John Wall
1112,Ben Wallace
1641717,Cason Wallace
2222,Gerald Wallace
961,John Wallace
1630811,Keaton Wallace
78443,Michael Wallace
739,Rasheed Wallace
1627820,Tyrone Wallace
78444,Dwight Waller
78445,Jamie Waller
78446,Jim Walsh
1641775,Jordan Walsh
101190,Matt Walsh
1642266,Ja'Kobe Walter
777,Rex Walters
78447,Paul Walther
78448,Rabbit Walthour
78450,Bill Walton
78449,Lloyd Walton
2575,Luke Walton
1628476,Derrick Walton Jr.
202954,Brad Wanamaker
78453,Bobby Wanzer
78454,Perry Warbington
369,Charlie Ward
78455,Gerry Ward
78456,Henry Ward
203810,Casper Ware
78457,Jim Ware
1642276,Kel'el Ware
78458,Ben Warley
78459,Bob Warlick
78460,Cornell Warner
1627866,Jameel Warney
78461,Johnny Warren
203933,T.J. Warren
202378,Willie Warren
78462,Bryan Warrick
101124,Hakim Warrick
78463,Chris Washburn
1627395,Julian Washburn
78469,Bobby Washington
200827,Darius Washington
78464,Duane Washington
78465,Dwayne Washington
1540,Eric Washington
78466,Jim Washington
78467,Kermit Washington
1629023,P.J. Washington
78468,Richard Washington
78470,Stan Washington
78471,Wilson Washington
1630613,Duane Washington Jr.
1631102,TyTy Washington Jr.
1629139,Yuta Watanabe
1629682,Tremont Waters
1630322,Lindy Waters III
1630570,Trendon Watford
201208,Darryl Watkins
1641817,Anton Watson
201228,C.J. Watson
2248,Earl Watson
320,Jamie Watson
1628778,Paul Watson
1631212,Peyton Watson
78474,Ron Watts
78473,Slick Watts
203146,Maalik Wayns
204033,David Wear
204037,Travis Wear
221,Clar. Weatherspoon
78475,Nick Weatherspoon
1629683,Quinndary Weatherspoon
201602,Kyle Weaver
78477,Jeff Webb
78478,Marcus Webb
892,Spud Webb
1627821,James Webb III
185,Chris Webber
1627362,Briante Weber
78479,Forest Weber
1067,Jeff Webster
101110,Martell Webster
78481,Marvin Webster
78482,Scott Wedman
201603,Sonny Weems
78483,Dick Wehr
78484,Brant Weidner
78485,Bob Weiss
78486,Rick Weitzman
1719,Bonzi Wells
1528,Bubba Wells
1642377,Jaylen Wells
78488,Owen Wells
78489,Ralph Wells
1846,Chris Welp
2412,Jiri Welsch
1629118,Thomas Welsh
1641705,Victor Wembanyama
82,Bill Wennington
78492,Matt Wenstrom
438,Robert Werdann
78494,Ray Wertis
1631104,Blake Wesley
133,David Wesley
78495,Walt Wesley
2561,David West
2753,Delonte West
28,Doug West
78497,Jerry West
201238,Mario West
770,Mark West
78499,Roland West
201566,Russell Westbrook
78500,Paul Westphal
78501,John Wetzel
101156,Robert Whaley
941,Ennis Whatley
1545,DeJuan Wheat
78504,Clinton Wheeler
1755,Tyson Wheeler
78506,Lucian Whitaker
1629632,Coby White
201591,DJ White
1628401,Derrick White
78507,Eric White
78508,Herb White
78509,Hubie White
1631298,Jack White
1751,Jahidi White
200778,James White
78510,Jojo White
1627855,Okaro White
1839,Randy White
2206,Rodney White
78512,Rory White
203091,Royce White
78513,Rudy White
202358,Terrico White
78514,Tony White
78515,Willie White
1628510,Andrew White III
1641727,Dariq Whitehead
1627785,Isaiah Whitehead
78516,Jerome Whitehead
1126,Donald Whiteside
202355,Hassan Whiteside
730,Dwayne Whitfield
1641715,Cam Whitmore
78519,Charles Whitney
43,Chris Whitney
204222,Greg Whittington
203963,Shayne Whittington
78520,Sidney Wicks
78521,Murray Wier
78522,Bob Wiesenhahn
1630580,Joe Wieskamp
1630598,Aaron Wiggins
203952,Andrew Wiggins
78523,Mitchell Wiggins
1629623,Lindell Wigginton
78524,Ken Wilburn
203912,C.J. Wilcox
2404,Chris Wilcox
78525,D.C. Wilcutt
78526,Gene Wiley
1628451,Jacob Wiley
78527,Michael Wiley
78528,Morlon Wiley
78529,Win Wilfong
78530,Lenny Wilkens
78531,Bob Wilkerson
78532,Jamaal Wilkes
78533,James Wilkes
2863,Damien Wilkins
1122,Dominique Wilkins
78534,Eddielee Wilkins
786,Gerald Wilkins
78537,Jeff Wilkins
78538,Dale Wilkinson
2366,Mike Wilks
1425,Aaron Williams
1626210,Alan Williams
1631214,Alondes Williams
1541,Alvin Williams
78539,Arthur Williams
78540,Bernie Williams
78564,Bob Williams
1585,Brandon Williams
1630314,Brandon Williams
433,Buck Williams
203710,C.J. Williams
78547,Chuck Williams
78541,Chuckie Williams
78543,Cliff Williams
1642262,Cody Williams
101258,Corey Williams
101114,Deron Williams
202682,Derrick Williams
78545,Don Williams
1631495,Donovan Williams
78546,Earl Williams
202343,Elliot Williams
677,Eric Williams
2421,Frank Williams
78548,Freeman Williams
1629684,Grant Williams
78549,Gus Williams
78550,Guy Williams
1006,Herb Williams
73,Hot Rod Williams
1631114,Jalen Williams
1715,Jason Williams
101214,Jawad Williams
2398,Jay Williams
1631119,Jaylin Williams
420,Jayson Williams
966,Jerome Williams
78554,John Williams
1629140,Johnathan Williams
202716,Jordan Williams
200818,Justin Williams
78555,Kenny Williams
1629026,Kenrich Williams
78556,Kevin Williams
31,Lorenzo Williams
101150,Lou Williams
1642013,Malik Williams
200766,Marcus Williams
201173,Marcus Williams
1631109,Mark Williams
101107,Marvin Williams
52,Micheal Williams
78558,Mike Williams
78560,Milt Williams
2590,Mo Williams
42,Monty Williams
78561,Nate Williams
1631466,Nate Williams
1630172,Patrick Williams
78566,Pete Williams
78571,Ray Williams
199,Reggie Williams
202130,Reggie Williams
78563,Rickey Williams
78565,Rob Williams
78567,Ron Williams
78568,Sam Williams
78569,Samuel Williams
281,Scott Williams
201157,Sean Williams
1742,Shammond Williams
200761,Shawne Williams
200749,Shelden Williams
78570,Sly Williams
201944,Terrence Williams
1576,Travis Williams
1627786,Troy Williams
1005,Walt Williams
78573,Ward Williams
